<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
HDFCBANK,04/06/2021,15:26:00,1442.00,1443.00,1442.00,1442.80,15750,0
HDFCBANK,04/06/2021,15:27:00,1442.80,1443.50,1442.75,1443.10,14392,0
HDFCBANK,04/06/2021,15:28:00,1443.15,1443.40,1441.75,1442.20,16626,0
HDFCBANK,04/06/2021,15:29:00,1442.00,1443.00,1440.85,1442.00,18381,0
HDFCBANK,04/06/2021,15:30:00,1442.00,1442.00,1442.00,1442.00,10,0
HDFCBANK,04/06/2021,15:40:00,1440.25,1440.25,1440.25,1440.25,352,0
HDFCBANK,04/06/2021,16:00:00,1440.25,1440.25,1440.25,1440.25,1145,0
HDFCBANK,04/07/2021,09:15:00,1439.30,1439.30,1421.55,1430.10,455300,0
HDFCBANK,04/07/2021,09:16:00,1430.10,1431.35,1429.00,1429.00,160946,0
HDFCBANK,04/07/2021,09:17:00,1429.15,1434.50,1428.00,1430.45,130121,0
HDFCBANK,04/07/2021,09:18:00,1430.60,1432.55,1430.00,1432.45,79260,0
HDFCBANK,04/07/2021,09:19:00,1432.45,1432.95,1430.50,1432.05,80774,0
HDFCBANK,04/07/2021,09:20:00,1433.00,1435.20,1431.75,1433.50,91077,0
HDFCBANK,04/07/2021,09:21:00,1433.20,1433.70,1431.65,1432.15,75234,0
HDFCBANK,04/07/2021,09:22:00,1432.15,1432.95,1430.00,1431.60,53894,0
HDFCBANK,04/07/2021,09:23:00,1432.05,1433.00,1431.60,1432.50,29088,0
HDFCBANK,04/07/2021,09:24:00,1432.75,1435.50,1432.50,1435.25,34337,0
HDFCBANK,04/07/2021,09:25:00,1435.60,1438.00,1435.30,1437.40,38397,0
HDFCBANK,04/07/2021,09:26:00,1437.35,1437.35,1434.95,1436.10,50169,0
HDFCBANK,04/07/2021,09:27:00,1436.25,1436.35,1432.00,1432.75,41875,0
HDFCBANK,04/07/2021,09:28:00,1432.75,1435.00,1432.75,1434.80,17395,0
HDFCBANK,04/07/2021,09:29:00,1434.80,1436.95,1434.70,1436.45,30127,0
HDFCBANK,04/07/2021,09:30:00,1436.75,1436.75,1434.50,1435.30,28126,0
HDFCBANK,04/07/2021,09:31:00,1435.15,1437.55,1435.05,1436.45,34877,0
HDFCBANK,04/07/2021,09:32:00,1436.30,1437.40,1435.35,1435.35,35163,0
HDFCBANK,04/07/2021,09:33:00,1435.95,1436.25,1434.50,1434.55,21638,0
HDFCBANK,04/07/2021,09:34:00,1434.55,1435.90,1434.50,1434.90,22333,0
HDFCBANK,04/07/2021,09:35:00,1434.90,1436.55,1434.75,1435.05,22819,0
HDFCBANK,04/07/2021,09:36:00,1435.00,1435.05,1434.30,1434.75,16257,0
HDFCBANK,04/07/2021,09:37:00,1434.75,1435.00,1432.90,1434.30,27959,0
HDFCBANK,04/07/2021,09:38:00,1434.30,1434.35,1433.50,1434.25,18662,0
HDFCBANK,04/07/2021,09:39:00,1434.20,1434.70,1434.00,1434.05,43870,0
HDFCBANK,04/07/2021,09:40:00,1434.05,1434.60,1433.10,1434.50,33980,0
HDFCBANK,04/07/2021,09:41:00,1434.50,1435.95,1434.10,1435.55,21354,0
HDFCBANK,04/07/2021,09:42:00,1435.70,1435.95,1435.00,1435.95,16125,0
HDFCBANK,04/07/2021,09:43:00,1436.55,1439.80,1436.55,1438.45,54976,0
HDFCBANK,04/07/2021,09:44:00,1438.50,1440.80,1438.50,1439.80,99692,0
HDFCBANK,04/07/2021,09:45:00,1439.55,1443.00,1439.55,1442.50,43685,0
HDFCBANK,04/07/2021,09:46:00,1442.00,1442.50,1440.00,1440.95,35099,0
HDFCBANK,04/07/2021,09:47:00,1441.00,1441.45,1440.00,1440.40,30206,0
HDFCBANK,04/07/2021,09:48:00,1440.80,1442.20,1440.45,1441.80,29040,0
HDFCBANK,04/07/2021,09:49:00,1441.80,1441.80,1440.05,1440.40,26338,0
HDFCBANK,04/07/2021,09:50:00,1440.35,1441.00,1438.45,1440.00,35684,0
HDFCBANK,04/07/2021,09:51:00,1440.15,1440.15,1437.25,1438.15,40041,0
HDFCBANK,04/07/2021,09:52:00,1438.90,1439.90,1438.00,1439.05,16150,0
HDFCBANK,04/07/2021,09:53:00,1439.15,1440.95,1439.15,1439.60,21693,0
HDFCBANK,04/07/2021,09:54:00,1439.45,1442.00,1439.40,1442.00,23303,0
HDFCBANK,04/07/2021,09:55:00,1442.00,1442.00,1440.05,1440.70,44010,0
HDFCBANK,04/07/2021,09:56:00,1441.00,1441.00,1439.45,1440.00,25681,0
HDFCBANK,04/07/2021,09:57:00,1439.80,1439.80,1438.65,1439.50,12822,0
HDFCBANK,04/07/2021,09:58:00,1440.00,1440.20,1439.15,1440.20,9952,0
HDFCBANK,04/07/2021,09:59:00,1440.75,1440.75,1439.50,1440.15,13079,0
HDFCBANK,04/07/2021,10:00:00,1440.50,1440.75,1437.25,1437.50,40795,0
HDFCBANK,04/07/2021,10:01:00,1437.55,1439.50,1437.45,1438.95,19638,0
HDFCBANK,04/07/2021,10:02:00,1439.45,1446.25,1438.75,1444.55,109240,0
HDFCBANK,04/07/2021,10:03:00,1445.00,1445.00,1442.00,1442.25,61800,0
HDFCBANK,04/07/2021,10:04:00,1441.80,1444.40,1440.50,1444.40,63661,0
HDFCBANK,04/07/2021,10:05:00,1444.35,1446.00,1443.05,1445.25,38581,0
HDFCBANK,04/07/2021,10:06:00,1445.70,1448.20,1445.00,1447.05,92583,0
HDFCBANK,04/07/2021,10:07:00,1447.70,1447.90,1445.45,1447.45,154181,0
HDFCBANK,04/07/2021,10:08:00,1447.35,1448.00,1445.55,1445.85,45998,0
HDFCBANK,04/07/2021,10:09:00,1445.20,1447.70,1445.20,1446.80,20328,0
HDFCBANK,04/07/2021,10:10:00,1446.80,1448.70,1444.35,1444.35,40472,0
HDFCBANK,04/07/2021,10:11:00,1444.95,1446.00,1444.10,1444.40,23109,0
HDFCBANK,04/07/2021,10:12:00,1444.80,1444.80,1442.30,1442.30,29550,0
HDFCBANK,04/07/2021,10:13:00,1442.35,1442.35,1440.00,1441.00,38801,0
HDFCBANK,04/07/2021,10:14:00,1441.45,1444.50,1441.45,1444.40,23568,0
HDFCBANK,04/07/2021,10:15:00,1444.40,1444.90,1441.35,1441.85,21703,0
HDFCBANK,04/07/2021,10:16:00,1441.90,1441.90,1434.75,1437.50,109205,0
HDFCBANK,04/07/2021,10:17:00,1438.00,1439.15,1437.00,1439.15,28726,0
HDFCBANK,04/07/2021,10:18:00,1438.75,1441.00,1437.50,1440.65,26544,0
HDFCBANK,04/07/2021,10:19:00,1439.95,1441.15,1438.40,1438.40,17770,0
HDFCBANK,04/07/2021,10:20:00,1438.65,1438.65,1436.50,1437.20,21765,0
HDFCBANK,04/07/2021,10:21:00,1437.10,1439.60,1437.10,1438.30,16328,0
HDFCBANK,04/07/2021,10:22:00,1438.50,1438.75,1437.25,1437.75,19808,0
HDFCBANK,04/07/2021,10:23:00,1437.70,1440.15,1437.55,1440.00,13639,0
HDFCBANK,04/07/2021,10:24:00,1440.00,1441.00,1440.00,1441.00,12478,0
HDFCBANK,04/07/2021,10:25:00,1441.00,1441.80,1440.50,1440.95,43821,0
HDFCBANK,04/07/2021,10:26:00,1441.00,1442.10,1440.50,1440.50,23878,0
HDFCBANK,04/07/2021,10:27:00,1440.65,1440.65,1440.00,1440.05,6876,0
HDFCBANK,04/07/2021,10:28:00,1440.05,1440.75,1439.05,1440.75,15768,0
HDFCBANK,04/07/2021,10:29:00,1440.95,1441.95,1440.30,1440.70,17003,0
HDFCBANK,04/07/2021,10:30:00,1441.00,1442.00,1440.60,1441.00,14959,0
HDFCBANK,04/07/2021,10:31:00,1441.25,1441.25,1439.05,1439.90,19847,0
HDFCBANK,04/07/2021,10:32:00,1440.00,1440.85,1439.60,1440.00,8376,0
HDFCBANK,04/07/2021,10:33:00,1440.00,1440.25,1437.05,1437.75,28061,0
HDFCBANK,04/07/2021,10:34:00,1437.75,1439.30,1437.00,1438.85,14308,0
HDFCBANK,04/07/2021,10:35:00,1438.85,1439.50,1437.20,1439.50,39619,0
HDFCBANK,04/07/2021,10:36:00,1439.50,1440.90,1439.50,1440.00,12490,0
HDFCBANK,04/07/2021,10:37:00,1440.00,1440.60,1439.85,1440.50,13182,0
HDFCBANK,04/07/2021,10:38:00,1440.50,1440.50,1439.85,1439.85,6207,0
HDFCBANK,04/07/2021,10:39:00,1439.95,1440.75,1439.85,1439.90,13021,0
HDFCBANK,04/07/2021,10:40:00,1439.85,1439.95,1439.00,1439.30,9912,0
HDFCBANK,04/07/2021,10:41:00,1439.30,1439.45,1437.50,1439.35,20390,0
HDFCBANK,04/07/2021,10:42:00,1439.00,1439.35,1438.75,1439.05,4025,0
HDFCBANK,04/07/2021,10:43:00,1439.00,1439.05,1437.95,1438.55,19116,0
HDFCBANK,04/07/2021,10:44:00,1438.00,1438.55,1437.45,1438.50,9140,0
HDFCBANK,04/07/2021,10:45:00,1438.45,1438.45,1436.30,1437.30,51723,0
HDFCBANK,04/07/2021,10:46:00,1437.85,1438.60,1437.30,1438.60,39002,0
HDFCBANK,04/07/2021,10:47:00,1438.00,1438.30,1437.20,1437.95,11757,0
HDFCBANK,04/07/2021,10:48:00,1437.95,1438.50,1437.30,1437.80,13541,0
HDFCBANK,04/07/2021,10:49:00,1437.70,1438.00,1437.25,1437.80,7446,0
HDFCBANK,04/07/2021,10:50:00,1437.50,1438.50,1437.50,1437.85,38249,0
HDFCBANK,04/07/2021,10:51:00,1438.40,1440.00,1438.15,1438.75,10657,0
HDFCBANK,04/07/2021,10:52:00,1438.60,1441.00,1438.60,1440.40,25343,0
HDFCBANK,04/07/2021,10:53:00,1440.10,1441.00,1440.05,1440.70,16048,0
HDFCBANK,04/07/2021,10:54:00,1440.70,1441.00,1440.15,1440.40,16100,0
HDFCBANK,04/07/2021,10:55:00,1441.15,1444.00,1441.00,1443.15,54501,0
HDFCBANK,04/07/2021,10:56:00,1443.15,1443.70,1442.80,1443.00,20269,0
HDFCBANK,04/07/2021,10:57:00,1443.30,1444.90,1443.00,1444.70,46490,0
HDFCBANK,04/07/2021,10:58:00,1444.65,1445.50,1443.70,1444.60,43122,0
HDFCBANK,04/07/2021,10:59:00,1444.70,1446.00,1444.50,1445.65,26582,0
HDFCBANK,04/07/2021,11:00:00,1446.00,1447.80,1445.70,1447.20,51726,0
HDFCBANK,04/07/2021,11:01:00,1447.00,1448.00,1447.00,1447.80,20712,0
HDFCBANK,04/07/2021,11:02:00,1447.95,1447.95,1445.20,1447.35,35873,0
HDFCBANK,04/07/2021,11:03:00,1447.00,1448.00,1447.00,1447.85,31654,0
HDFCBANK,04/07/2021,11:04:00,1447.95,1450.00,1447.85,1449.00,63735,0
HDFCBANK,04/07/2021,11:05:00,1449.00,1449.95,1447.50,1447.70,25543,0
HDFCBANK,04/07/2021,11:06:00,1447.50,1449.90,1447.50,1449.90,53676,0
HDFCBANK,04/07/2021,11:07:00,1449.95,1450.90,1448.80,1450.60,43314,0
HDFCBANK,04/07/2021,11:08:00,1450.60,1450.60,1448.30,1448.65,31723,0
HDFCBANK,04/07/2021,11:09:00,1448.35,1450.60,1448.35,1450.60,19626,0
HDFCBANK,04/07/2021,11:10:00,1450.30,1451.90,1450.05,1450.50,43140,0
HDFCBANK,04/07/2021,11:11:00,1450.50,1450.60,1448.55,1449.15,49325,0
HDFCBANK,04/07/2021,11:12:00,1449.15,1449.15,1447.25,1448.00,18281,0
HDFCBANK,04/07/2021,11:13:00,1448.30,1449.00,1448.00,1449.00,17665,0
HDFCBANK,04/07/2021,11:14:00,1448.55,1450.25,1448.55,1449.75,26964,0
HDFCBANK,04/07/2021,11:15:00,1450.35,1455.95,1450.35,1455.35,90649,0
HDFCBANK,04/07/2021,11:16:00,1455.35,1455.50,1453.35,1453.65,25750,0
HDFCBANK,04/07/2021,11:17:00,1453.40,1454.85,1451.00,1451.50,83709,0
HDFCBANK,04/07/2021,11:18:00,1451.50,1451.50,1449.40,1450.70,32029,0
HDFCBANK,04/07/2021,11:19:00,1450.90,1451.80,1449.50,1449.85,26884,0
HDFCBANK,04/07/2021,11:20:00,1449.85,1450.60,1447.00,1447.55,48728,0
HDFCBANK,04/07/2021,11:21:00,1447.75,1448.85,1446.60,1446.65,52949,0
HDFCBANK,04/07/2021,11:22:00,1446.60,1448.30,1446.00,1448.00,189854,0
HDFCBANK,04/07/2021,11:23:00,1448.00,1448.70,1447.50,1448.65,10232,0
HDFCBANK,04/07/2021,11:24:00,1448.65,1450.00,1447.25,1450.00,15075,0
HDFCBANK,04/07/2021,11:25:00,1449.95,1451.00,1449.30,1449.80,26321,0
HDFCBANK,04/07/2021,11:26:00,1449.80,1450.00,1449.00,1449.30,6809,0
HDFCBANK,04/07/2021,11:27:00,1449.35,1449.65,1449.10,1449.40,39914,0
HDFCBANK,04/07/2021,11:28:00,1449.05,1449.80,1448.00,1449.55,18769,0
HDFCBANK,04/07/2021,11:29:00,1449.70,1450.00,1449.30,1449.70,16829,0
HDFCBANK,04/07/2021,11:30:00,1449.70,1451.15,1449.70,1450.90,14894,0
HDFCBANK,04/07/2021,11:31:00,1451.00,1453.00,1451.00,1451.70,22962,0
HDFCBANK,04/07/2021,11:32:00,1451.35,1452.00,1450.80,1451.20,15597,0
HDFCBANK,04/07/2021,11:33:00,1450.85,1451.20,1450.00,1451.00,19080,0
HDFCBANK,04/07/2021,11:34:00,1451.10,1452.00,1450.50,1450.65,11221,0
HDFCBANK,04/07/2021,11:35:00,1451.05,1451.05,1450.00,1450.70,48221,0
HDFCBANK,04/07/2021,11:36:00,1450.70,1451.40,1450.15,1450.15,22363,0
HDFCBANK,04/07/2021,11:37:00,1450.35,1450.70,1450.00,1450.05,16302,0
HDFCBANK,04/07/2021,11:38:00,1450.05,1450.45,1450.00,1450.05,7571,0
HDFCBANK,04/07/2021,11:39:00,1450.05,1450.05,1449.35,1449.50,19301,0
HDFCBANK,04/07/2021,11:40:00,1449.80,1449.85,1448.40,1449.55,12169,0
HDFCBANK,04/07/2021,11:41:00,1449.70,1449.70,1448.50,1448.70,7526,0
HDFCBANK,04/07/2021,11:42:00,1448.80,1448.80,1448.00,1448.00,7908,0
HDFCBANK,04/07/2021,11:43:00,1448.40,1449.80,1448.00,1449.75,18185,0
HDFCBANK,04/07/2021,11:44:00,1449.80,1450.00,1448.45,1448.80,8796,0
HDFCBANK,04/07/2021,11:45:00,1449.05,1450.00,1449.05,1449.50,34449,0
HDFCBANK,04/07/2021,11:46:00,1449.55,1451.10,1449.50,1451.10,14245,0
HDFCBANK,04/07/2021,11:47:00,1451.10,1451.25,1450.20,1450.70,7324,0
HDFCBANK,04/07/2021,11:48:00,1450.50,1450.70,1449.80,1450.00,9569,0
HDFCBANK,04/07/2021,11:49:00,1450.00,1450.00,1449.00,1449.00,19378,0
HDFCBANK,04/07/2021,11:50:00,1448.60,1449.20,1448.40,1448.85,6121,0
HDFCBANK,04/07/2021,11:51:00,1449.00,1449.50,1448.60,1449.00,9925,0
HDFCBANK,04/07/2021,11:52:00,1449.00,1449.45,1448.75,1449.05,6934,0
HDFCBANK,04/07/2021,11:53:00,1449.05,1449.05,1448.20,1448.60,10783,0
HDFCBANK,04/07/2021,11:54:00,1448.85,1449.00,1446.35,1448.05,21957,0
HDFCBANK,04/07/2021,11:55:00,1447.55,1447.55,1445.50,1446.95,17392,0
HDFCBANK,04/07/2021,11:56:00,1446.95,1448.90,1446.65,1447.45,36114,0
HDFCBANK,04/07/2021,11:57:00,1447.85,1449.10,1447.45,1449.00,6096,0
HDFCBANK,04/07/2021,11:58:00,1448.65,1449.80,1448.60,1449.00,6503,0
HDFCBANK,04/07/2021,11:59:00,1449.05,1449.05,1447.85,1448.00,8647,0
HDFCBANK,04/07/2021,12:00:00,1448.35,1449.50,1448.05,1448.65,8695,0
HDFCBANK,04/07/2021,12:01:00,1448.65,1448.65,1448.00,1448.00,4095,0
HDFCBANK,04/07/2021,12:02:00,1448.20,1448.65,1447.50,1447.95,8165,0
HDFCBANK,04/07/2021,12:03:00,1447.95,1448.00,1447.15,1447.65,9936,0
HDFCBANK,04/07/2021,12:04:00,1447.65,1449.00,1447.65,1448.35,14296,0
HDFCBANK,04/07/2021,12:05:00,1448.35,1453.00,1448.15,1452.65,50834,0
HDFCBANK,04/07/2021,12:06:00,1452.70,1453.40,1451.65,1452.15,17239,0
HDFCBANK,04/07/2021,12:07:00,1452.35,1453.00,1451.60,1452.10,46844,0
HDFCBANK,04/07/2021,12:08:00,1452.80,1453.40,1451.60,1452.00,43404,0
HDFCBANK,04/07/2021,12:09:00,1451.75,1452.10,1451.00,1451.55,19334,0
HDFCBANK,04/07/2021,12:10:00,1451.00,1452.00,1450.65,1451.30,8854,0
HDFCBANK,04/07/2021,12:11:00,1451.40,1451.40,1450.00,1450.10,9418,0
HDFCBANK,04/07/2021,12:12:00,1449.90,1451.80,1449.85,1451.80,41832,0
HDFCBANK,04/07/2021,12:13:00,1451.75,1452.00,1451.20,1451.50,9639,0
HDFCBANK,04/07/2021,12:14:00,1451.85,1452.85,1451.00,1452.85,20198,0
HDFCBANK,04/07/2021,12:15:00,1452.15,1452.65,1451.45,1452.05,8488,0
HDFCBANK,04/07/2021,12:16:00,1452.30,1452.30,1451.45,1452.10,11537,0
HDFCBANK,04/07/2021,12:17:00,1452.05,1452.05,1450.95,1451.05,7115,0
HDFCBANK,04/07/2021,12:18:00,1451.35,1452.25,1451.05,1451.45,8374,0
HDFCBANK,04/07/2021,12:19:00,1451.45,1452.25,1451.40,1452.00,7965,0
HDFCBANK,04/07/2021,12:20:00,1452.00,1452.00,1450.00,1450.65,9395,0
HDFCBANK,04/07/2021,12:21:00,1451.25,1451.75,1450.75,1451.60,6870,0
HDFCBANK,04/07/2021,12:22:00,1451.50,1451.75,1451.00,1451.00,7791,0
HDFCBANK,04/07/2021,12:23:00,1451.00,1451.20,1450.25,1450.40,11262,0
HDFCBANK,04/07/2021,12:24:00,1450.40,1450.80,1450.10,1450.80,5222,0
HDFCBANK,04/07/2021,12:25:00,1450.80,1451.00,1450.00,1450.30,8525,0
HDFCBANK,04/07/2021,12:26:00,1450.30,1450.90,1450.00,1450.50,14895,0
HDFCBANK,04/07/2021,12:27:00,1450.10,1450.60,1449.90,1450.15,56271,0
HDFCBANK,04/07/2021,12:28:00,1450.20,1451.00,1449.95,1449.95,29153,0
HDFCBANK,04/07/2021,12:29:00,1449.95,1451.50,1449.65,1451.00,50609,0
HDFCBANK,04/07/2021,12:30:00,1451.00,1452.30,1450.75,1450.95,55211,0
HDFCBANK,04/07/2021,12:31:00,1450.75,1451.50,1449.95,1450.00,48776,0
HDFCBANK,04/07/2021,12:32:00,1450.55,1451.30,1450.10,1450.65,15700,0
HDFCBANK,04/07/2021,12:33:00,1450.00,1451.10,1449.90,1450.60,11613,0
HDFCBANK,04/07/2021,12:34:00,1450.50,1450.90,1450.00,1450.00,14956,0
HDFCBANK,04/07/2021,12:35:00,1450.35,1450.50,1449.65,1450.00,19998,0
HDFCBANK,04/07/2021,12:36:00,1449.70,1450.75,1449.70,1450.10,20617,0
HDFCBANK,04/07/2021,12:37:00,1450.00,1450.90,1449.70,1450.05,41031,0
HDFCBANK,04/07/2021,12:38:00,1450.05,1450.70,1449.95,1450.00,21995,0
HDFCBANK,04/07/2021,12:39:00,1450.00,1450.95,1449.70,1450.00,56403,0
HDFCBANK,04/07/2021,12:40:00,1450.25,1450.95,1449.70,1450.45,87908,0
HDFCBANK,04/07/2021,12:41:00,1450.05,1450.55,1449.60,1449.60,13680,0
HDFCBANK,04/07/2021,12:42:00,1449.55,1450.50,1449.55,1450.00,7804,0
HDFCBANK,04/07/2021,12:43:00,1450.00,1450.50,1449.75,1450.00,11701,0
HDFCBANK,04/07/2021,12:44:00,1449.75,1450.00,1449.60,1449.90,7865,0
HDFCBANK,04/07/2021,12:45:00,1449.90,1450.00,1449.75,1449.90,5376,0
HDFCBANK,04/07/2021,12:46:00,1449.85,1449.85,1449.05,1449.30,9547,0
HDFCBANK,04/07/2021,12:47:00,1449.20,1449.20,1446.70,1447.45,113667,0
HDFCBANK,04/07/2021,12:48:00,1447.10,1448.65,1447.10,1448.20,11555,0
HDFCBANK,04/07/2021,12:49:00,1448.40,1451.00,1448.40,1450.50,42971,0
HDFCBANK,04/07/2021,12:50:00,1450.45,1450.95,1449.40,1450.00,59109,0
HDFCBANK,04/07/2021,12:51:00,1450.00,1450.35,1449.50,1450.00,25092,0
HDFCBANK,04/07/2021,12:52:00,1449.90,1452.00,1449.85,1452.00,28217,0
HDFCBANK,04/07/2021,12:53:00,1451.55,1454.55,1451.15,1454.10,51799,0
HDFCBANK,04/07/2021,12:54:00,1454.20,1455.80,1453.50,1455.00,59634,0
HDFCBANK,04/07/2021,12:55:00,1455.25,1455.25,1452.75,1453.45,23229,0
HDFCBANK,04/07/2021,12:56:00,1453.55,1453.80,1452.40,1453.55,13146,0
HDFCBANK,04/07/2021,12:57:00,1453.55,1453.75,1452.25,1452.85,12801,0
HDFCBANK,04/07/2021,12:58:00,1453.05,1453.50,1452.75,1453.25,9360,0
HDFCBANK,04/07/2021,12:59:00,1452.75,1453.00,1452.50,1452.90,10723,0
HDFCBANK,04/07/2021,13:00:00,1452.90,1453.25,1452.85,1453.25,16726,0
HDFCBANK,04/07/2021,13:01:00,1453.25,1453.25,1452.50,1453.00,12021,0
HDFCBANK,04/07/2021,13:02:00,1453.00,1453.00,1452.50,1453.00,27359,0
HDFCBANK,04/07/2021,13:03:00,1453.00,1453.50,1452.95,1453.35,10243,0
HDFCBANK,04/07/2021,13:04:00,1453.25,1453.50,1452.60,1453.35,13095,0
HDFCBANK,04/07/2021,13:05:00,1453.40,1454.00,1452.95,1452.95,18459,0
HDFCBANK,04/07/2021,13:06:00,1453.25,1453.25,1452.80,1452.85,9437,0
HDFCBANK,04/07/2021,13:07:00,1452.80,1453.75,1452.80,1453.50,9318,0
HDFCBANK,04/07/2021,13:08:00,1453.50,1453.65,1453.30,1453.30,8329,0
HDFCBANK,04/07/2021,13:09:00,1453.15,1454.00,1452.85,1453.90,11434,0
HDFCBANK,04/07/2021,13:10:00,1453.85,1454.95,1453.85,1454.65,18335,0
HDFCBANK,04/07/2021,13:11:00,1454.60,1456.70,1454.00,1454.55,57941,0
HDFCBANK,04/07/2021,13:12:00,1454.10,1454.55,1453.50,1453.55,7922,0
HDFCBANK,04/07/2021,13:13:00,1453.50,1454.45,1453.00,1454.45,13566,0
HDFCBANK,04/07/2021,13:14:00,1454.45,1455.55,1454.45,1455.10,17336,0
HDFCBANK,04/07/2021,13:15:00,1455.25,1455.25,1450.75,1451.45,183740,0
HDFCBANK,04/07/2021,13:16:00,1451.35,1452.45,1448.10,1449.20,167819,0
HDFCBANK,04/07/2021,13:17:00,1449.35,1451.95,1449.00,1451.95,25410,0
HDFCBANK,04/07/2021,13:18:00,1452.45,1452.45,1450.70,1451.50,18987,0
HDFCBANK,04/07/2021,13:19:00,1451.95,1452.00,1450.75,1450.85,17788,0
HDFCBANK,04/07/2021,13:20:00,1450.90,1450.90,1450.00,1450.35,15467,0
HDFCBANK,04/07/2021,13:21:00,1450.35,1450.55,1450.25,1450.40,9338,0
HDFCBANK,04/07/2021,13:22:00,1450.40,1451.00,1450.30,1451.00,9670,0
HDFCBANK,04/07/2021,13:23:00,1451.00,1451.00,1450.00,1450.10,11726,0
HDFCBANK,04/07/2021,13:24:00,1450.05,1450.10,1448.55,1448.80,18485,0
HDFCBANK,04/07/2021,13:25:00,1448.80,1449.00,1444.85,1449.00,41551,0
HDFCBANK,04/07/2021,13:26:00,1449.00,1449.50,1448.40,1449.50,14485,0
HDFCBANK,04/07/2021,13:27:00,1449.50,1450.00,1448.50,1449.90,20438,0
HDFCBANK,04/07/2021,13:28:00,1450.20,1450.20,1448.65,1449.85,37439,0
HDFCBANK,04/07/2021,13:29:00,1449.85,1449.85,1448.30,1449.65,10346,0
HDFCBANK,04/07/2021,13:30:00,1449.65,1449.95,1447.65,1447.65,8950,0
HDFCBANK,04/07/2021,13:31:00,1447.65,1448.95,1447.65,1448.05,12037,0
HDFCBANK,04/07/2021,13:32:00,1448.40,1449.85,1448.40,1449.45,9673,0
HDFCBANK,04/07/2021,13:33:00,1449.45,1449.45,1448.75,1448.90,5444,0
HDFCBANK,04/07/2021,13:34:00,1448.85,1449.45,1448.45,1449.15,8990,0
HDFCBANK,04/07/2021,13:35:00,1449.40,1449.80,1448.90,1449.80,7995,0
HDFCBANK,04/07/2021,13:36:00,1449.85,1450.40,1449.25,1449.35,12565,0
HDFCBANK,04/07/2021,13:37:00,1449.30,1450.10,1449.00,1449.60,10305,0
HDFCBANK,04/07/2021,13:38:00,1449.00,1449.40,1449.00,1449.00,5659,0
HDFCBANK,04/07/2021,13:39:00,1449.00,1449.10,1448.90,1449.00,5692,0
HDFCBANK,04/07/2021,13:40:00,1449.00,1449.00,1446.50,1446.50,63364,0
HDFCBANK,04/07/2021,13:41:00,1446.50,1446.50,1443.75,1444.70,39772,0
HDFCBANK,04/07/2021,13:42:00,1445.50,1445.65,1444.65,1444.65,17267,0
HDFCBANK,04/07/2021,13:43:00,1444.55,1445.20,1444.55,1445.20,15352,0
HDFCBANK,04/07/2021,13:44:00,1445.20,1445.20,1442.10,1442.10,21430,0
HDFCBANK,04/07/2021,13:45:00,1442.80,1443.95,1442.50,1443.75,17389,0
HDFCBANK,04/07/2021,13:46:00,1443.55,1445.00,1443.55,1444.60,13710,0
HDFCBANK,04/07/2021,13:47:00,1445.25,1445.40,1444.60,1445.40,11172,0
HDFCBANK,04/07/2021,13:48:00,1445.50,1447.20,1445.00,1447.00,15944,0
HDFCBANK,04/07/2021,13:49:00,1447.10,1447.20,1446.25,1446.85,12628,0
HDFCBANK,04/07/2021,13:50:00,1446.85,1448.50,1446.35,1446.55,530297,0
HDFCBANK,04/07/2021,13:51:00,1446.55,1448.00,1446.55,1447.90,42135,0
HDFCBANK,04/07/2021,13:52:00,1447.95,1448.85,1447.40,1447.95,14143,0
HDFCBANK,04/07/2021,13:53:00,1448.40,1449.00,1447.75,1447.75,13780,0
HDFCBANK,04/07/2021,13:54:00,1447.75,1447.80,1446.60,1447.60,11509,0
HDFCBANK,04/07/2021,13:55:00,1447.65,1448.50,1447.60,1448.05,16580,0
HDFCBANK,04/07/2021,13:56:00,1448.10,1448.65,1447.70,1447.90,41471,0
HDFCBANK,04/07/2021,13:57:00,1448.00,1448.00,1447.80,1447.95,7386,0
HDFCBANK,04/07/2021,13:58:00,1448.00,1448.15,1447.50,1448.15,9424,0
HDFCBANK,04/07/2021,13:59:00,1448.10,1449.40,1448.10,1448.75,12196,0
HDFCBANK,04/07/2021,14:00:00,1448.75,1449.25,1448.55,1449.25,10920,0
HDFCBANK,04/07/2021,14:01:00,1449.15,1450.00,1448.75,1448.95,17635,0
HDFCBANK,04/07/2021,14:02:00,1448.70,1449.00,1448.20,1448.20,11051,0
HDFCBANK,04/07/2021,14:03:00,1448.45,1449.00,1448.20,1448.70,14252,0
HDFCBANK,04/07/2021,14:04:00,1448.65,1449.00,1448.60,1448.85,12034,0
HDFCBANK,04/07/2021,14:05:00,1448.90,1448.95,1447.80,1448.75,43064,0
HDFCBANK,04/07/2021,14:06:00,1448.70,1448.75,1447.55,1448.20,14672,0
HDFCBANK,04/07/2021,14:07:00,1448.20,1448.65,1448.10,1448.60,7132,0
HDFCBANK,04/07/2021,14:08:00,1448.60,1448.70,1448.00,1448.00,7292,0
HDFCBANK,04/07/2021,14:09:00,1448.15,1448.70,1447.55,1447.65,8865,0
HDFCBANK,04/07/2021,14:10:00,1447.65,1447.75,1446.80,1447.70,12886,0
